gene_name,entrezgene_id,padj,Log2FC,absLogFC
P3H1,64175,9.01e-32,0.75543226,0.75543226
NCOR2,9612,6.04e-49,0.756168295,0.756168295
PTPN13,5783,3.57e-41,-0.756588118,0.756588118
TMEM120A,83862,1.12e-17,-0.756807543,0.756807543
MRPL46,26589,4.21e-31,-0.757258511,0.757258511
CASP8,841,3.09e-43,0.757453291,0.757453291
PRKCZ,5590,7.21e-39,-0.757826169,0.757826169
BST2,684,1.23e-20,0.757831369,0.757831369
TFB2M,64216,9.7e-27,-0.757869388,0.757869388
TOR4A,54863,8.95e-31,0.757940256,0.757940256
TACC3,10460,2.51e-22,0.758001911,0.758001911
MTX1,4580,3e-30,-0.758378262,0.758378262
PTPRO,5800,8.87e-21,-0.758904677,0.758904677
NOP53,29997,1e-25,0.759300679,0.759300679
UNC93B1,81622,5.62e-32,0.759420788,0.759420788
RUNX1,861,5.11e-29,0.75991257,0.75991257
HAGH,3029,9.24e-31,-0.760224817,0.760224817
SDHC,6391,1.07e-16,-0.760293058,0.760293058
MRPL3,11222,1.85e-40,-0.760455903,0.760455903
PGM5,5239,2.48e-13,-0.760652926,0.760652926
DNAJC6,9829,5.52e-26,-0.76065458,0.76065458
COQ8A,56997,7.3e-30,-0.760913363,0.760913363
HDHD3,81932,7.66e-30,-0.761568139,0.761568139
ADD3,120,4.38e-47,-0.762515874,0.762515874
HSPD1,3329,7.29e-26,-0.762547593,0.762547593
IGFBP1,3484,2.41e-10,-0.763919122,0.763919122
IQGAP2,10788,1.47e-37,-0.76490365,0.76490365
CRYL1,51084,3.87e-30,-0.764956092,0.764956092
KYNU,8942,3.6e-18,-0.765564353,0.765564353
PTCD3,55037,7.61e-45,-0.765588713,0.765588713
IL16,3603,9.87e-25,0.766076131,0.766076131
JAKMIP3,282973,1.64e-17,-0.766077378,0.766077378
KHK,3795,3.77e-19,-0.767663801,0.767663801
CASP4,837,1.43e-38,0.767895727,0.767895727
ATPAF2,91647,4.31e-25,-0.768091888,0.768091888
WDFY4,57705,4.49e-24,0.768140475,0.768140475
ITGA4,3676,4.16e-34,0.76892832,0.76892832
ALDH1L2,160428,5.09e-22,-0.769096544,0.769096544
MRPL40,64976,1.71e-31,-0.769723733,0.769723733
MARS2,92935,1.75e-31,-0.769800413,0.769800413
PBX1,5087,8.67e-35,-0.770119932,0.770119932
TBC1D4,9882,1.26e-34,-0.770334507,0.770334507
ATP6V0D1,9114,3.05e-29,-0.770877429,0.770877429
CAVIN1,284119,2.16e-18,0.771109898,0.771109898
MPZL2,10205,1.38e-26,0.77144913,0.77144913
GLUD1,2746,1.54e-27,-0.771492454,0.771492454
AHR,196,2.49e-31,0.771595583,0.771595583
ACAN,176,2.09e-12,0.771893657,0.771893657
SELENOO,83642,5.65e-33,-0.772197812,0.772197812
IL32,9235,5.6e-09,0.772609141,0.772609141
LYRM4,57128,1.2e-29,-0.772939701,0.772939701
RIOK2,55781,8.72e-39,0.773574112,0.773574112
DOCK10,55619,2.34e-31,0.773622728,0.773622728
LMAN2,10960,1.9e-39,0.773818948,0.773818948
RETSAT,54884,6.79e-25,-0.773896667,0.773896667
RAPGEF3,10411,1.16e-25,-0.775979995,0.775979995
GSTA3,2940,2.07e-08,-0.776172375,0.776172375
HLA-DPA1,3113,1.54e-31,0.776342347,0.776342347
PDF,64146,2.43e-25,-0.776393872,0.776393872
LNPK,80856,2.34e-33,0.776921138,0.776921138
MRPL34,64981,1.49e-28,-0.777448157,0.777448157
SERPINE1,5054,4.01e-12,0.777660528,0.777660528
CLUH,23277,5.05e-42,-0.778450472,0.778450472
EPX,8288,5.07e-16,0.778749745,0.778749745
DECR2,26063,5.82e-19,-0.779061559,0.779061559
MB,4151,2.51e-11,-0.779588929,0.779588929
KCTD1,284252,1.78e-36,-0.780367415,0.780367415
ATP23,91419,6.07e-26,-0.780934328,0.780934328
MECR,51102,8.43e-25,-0.781044207,0.781044207
ENPP2,5168,6.94e-17,0.781564695,0.781564695
PAFAH2,5051,1.55e-40,-0.781612621,0.781612621
DIAPH2,1730,4.41e-39,0.782447948,0.782447948
NUDT9,53343,2.75e-48,-0.782811901,0.782811901
CENPV,201161,5.46e-15,-0.782876527,0.782876527
GLIPR1,11010,3.3e-07,0.782956589,0.782956589
SLCO4C1,353189,2.22e-22,-0.783046823,0.783046823
MRPL39,54148,9.35e-39,-0.783071397,0.783071397
HSD17B13,345275,5.03e-13,0.783220432,0.783220432
ADD2,119,5.34e-14,0.783469258,0.783469258
TLR2,7097,7.23e-32,0.783530481,0.783530481
AHCY,191,4.17e-42,-0.783720046,0.783720046
SELENBP1,8991,1.72e-23,-0.783804217,0.783804217
ERAP2,64167,2.47e-06,0.784218283,0.784218283
GNS,2799,3.56e-29,-0.784862499,0.784862499
CD276,80381,7.42e-43,0.785037701,0.785037701
ECSCR,641700,6.04e-17,0.785315457,0.785315457
PREX1,57580,3.5e-37,0.785497519,0.785497519
ALDOC,230,2.94e-34,0.785617937,0.785617937
MRPL37,51253,5.85e-43,-0.785998976,0.785998976
DTX3L,151636,6.66e-30,0.786148539,0.786148539
COL21A1,81578,4.65e-09,0.786361666,0.786361666
COQ7,10229,3.53e-30,-0.786417605,0.786417605
TFAM,7019,8.07e-31,-0.786945512,0.786945512
ABCC2,1244,2.67e-15,-0.787600984,0.787600984
GIMAP1-GIMAP5,100527949,3.06e-25,0.788396763,0.788396763
RRS1,23212,5.67e-32,0.788663525,0.788663525
NR2F6,2063,1.31e-29,-0.788931772,0.788931772
ARHGAP15,55843,6.63e-26,0.788950259,0.788950259
TUFM,7284,2.66e-36,-0.788986571,0.788986571
VKORC1,79001,1.43e-08,0.789041659,0.789041659
DCTPP1,79077,2.85e-39,0.7892133,0.7892133
ARHGAP45,23526,5.55e-28,0.789278719,0.789278719
APOL3,80833,9.39e-22,0.789637057,0.789637057
NAALADL2,254827,3.24e-37,-0.789933841,0.789933841
MMAA,166785,2.2e-29,-0.790505918,0.790505918
MPST,4357,2.9e-34,-0.790653774,0.790653774
LMO7,4008,4.27e-39,-0.790885316,0.790885316
SLC17A5,26503,2.26e-23,-0.792211299,0.792211299
TIMM9,26520,2.2e-28,-0.793563177,0.793563177
GLRX2,51022,2.38e-28,-0.793632491,0.793632491
ITGB7,3695,4.39e-24,0.794172647,0.794172647
NR2F1,7025,5.45e-29,-0.794464172,0.794464172
P4HB,5034,6.6e-37,0.794656644,0.794656644
MLXIPL,51085,1.31e-23,-0.7947462,0.7947462
C6orf136,221545,1.52e-24,-0.795126263,0.795126263
MRPL13,28998,9.36e-39,-0.795501699,0.795501699
CLMN,79789,1.94e-33,-0.795569974,0.795569974
SLC16A1,6566,1.06e-16,0.795742523,0.795742523
MCAT,27349,3.42e-33,-0.795987258,0.795987258
SLFN11,91607,5.15e-33,0.79652547,0.79652547
GIMAP6,474344,5.8e-28,0.796618005,0.796618005
PWWP2B,170394,1.5e-25,-0.796763237,0.796763237
ISG15,9636,4.08e-30,0.796808726,0.796808726
MYOF,26509,7.71e-29,0.797228551,0.797228551
CA8,767,1.69e-18,-0.798293523,0.798293523
C11orf98,102288414,7.63e-35,0.798385105,0.798385105
TMLHE,55217,3.5e-23,-0.799173933,0.799173933
ITPRIP,85450,7.6e-38,0.799318708,0.799318708
PARP14,54625,5.93e-39,0.799550168,0.799550168
BAIAP2L2,80115,1.59e-18,-0.800332895,0.800332895
COTL1,23406,1.79e-26,-0.800514979,0.800514979
TSR1,55720,1.43e-46,0.800623299,0.800623299
CDH1,999,6.61e-31,-0.800710364,0.800710364
ZC3HAV1L,92092,1.91e-35,0.800804545,0.800804545
TP53I11,9537,1.39e-24,0.801224043,0.801224043
GJA1,2697,2.74e-18,0.801258507,0.801258507
SMIM20,389203,4.05e-31,-0.801523797,0.801523797
MRPS12,6183,7.71e-41,-0.801659898,0.801659898
MRPS27,23107,2.8e-39,-0.802050865,0.802050865
PLEKHG3,26030,1.47e-43,-0.802145361,0.802145361
PARS2,25973,2.37e-39,-0.80214888,0.80214888
PLEKHA2,59339,2.53e-35,0.802199411,0.802199411
CPVL,54504,4.11e-26,-0.802296636,0.802296636
MRPL11,65003,3.23e-41,-0.802974356,0.802974356
RDH11,51109,3.28e-30,-0.803073884,0.803073884
ALDOA,226,2.29e-51,0.803864883,0.803864883
PPP1R18,170954,4.13e-28,0.804121076,0.804121076
DNAJC11,55735,1.73e-32,-0.804157553,0.804157553
GUF1,60558,5.1e-31,-0.80427473,0.80427473
SCUBE3,222663,1.03e-17,-0.804357206,0.804357206
MRPL15,29088,7.18e-37,-0.804688164,0.804688164
POLDIP2,26073,7.73e-38,-0.804773884,0.804773884
TRAPPC6A,79090,6.86e-34,-0.804941799,0.804941799
LMNB1,4001,2.74e-35,0.805149273,0.805149273
ATP5F1A,498,9.09e-37,-0.805621137,0.805621137
DDO,8528,4.17e-20,-0.80597278,0.80597278
LPXN,9404,1.51e-24,0.806339073,0.806339073
WARS2,10352,1.17e-28,-0.806377911,0.806377911
GDA,9615,6.68e-14,-0.806641321,0.806641321
CCL5,6352,1.9e-16,0.80694625,0.80694625
MYH10,4628,3.76e-26,-0.807521147,0.807521147
HLA-DMB,3109,1.76e-24,0.808609952,0.808609952
CTBS,1486,8.04e-29,-0.808626589,0.808626589
CBFB,865,5.2e-41,0.809162153,0.809162153
SERAC1,84947,1.01e-39,-0.809401004,0.809401004
GRAMD4,23151,3.04e-21,0.810287769,0.810287769
TNXB,7148,1.98e-13,-0.810366467,0.810366467
YBX3,8531,1.17e-40,0.810484544,0.810484544
ADIPOQ,9370,3.34e-18,0.811014447,0.811014447
INA,9118,8.8e-31,0.811061836,0.811061836
RPL13A,23521,1.58e-28,0.811127677,0.811127677
SLC6A8,6535,1.56e-14,-0.811729294,0.811729294
KIF13B,23303,3.13e-55,-0.812184344,0.812184344
RECQL,5965,1.07e-48,0.812299661,0.812299661
TBC1D13,54662,2.11e-48,-0.812566454,0.812566454
MTG1,92170,4.37e-36,-0.81268641,0.81268641
RMDN2,151393,1.46e-43,-0.812764955,0.812764955
MRPL45,84311,2e-43,-0.812874123,0.812874123
QDPR,5860,7.69e-34,-0.813190155,0.813190155
ICAM3,3385,2.72e-21,0.81382523,0.81382523
SAP30,8819,1.35e-37,0.814506486,0.814506486
MRPS30,10884,1.31e-39,-0.814854343,0.814854343
HMGN5,79366,2.17e-30,-0.814862081,0.814862081
APOBEC3F,200316,1.89e-31,0.814882371,0.814882371
CEMIP2,23670,2.39e-38,0.814919778,0.814919778
EHBP1L1,254102,1.67e-46,0.816552604,0.816552604
ELMO1,9844,1.84e-37,0.816816456,0.816816456
HMCN1,83872,5.1e-19,0.816921883,0.816921883
SLC44A2,57153,2.99e-24,-0.817357065,0.817357065
LPGAT1,9926,1.3e-29,0.817498894,0.817498894
ACO2,50,6.25e-27,-0.818337052,0.818337052
TBC1D10A,83874,9.8e-52,-0.818377959,0.818377959
TTC38,55020,2.12e-26,-0.818420273,0.818420273
NPL,80896,8.54e-14,-0.818793193,0.818793193
TRIM22,10346,5.57e-34,0.818869636,0.818869636
CMBL,134147,5.98e-18,-0.819084481,0.819084481
MRPL17,63875,3.43e-35,-0.82055201,0.82055201
HCK,3055,2.26e-32,0.821036107,0.821036107
GTPBP10,85865,1.22e-30,-0.821162255,0.821162255
PGM2L1,283209,3.91e-46,0.821237068,0.821237068
ARG1,383,1.44e-11,0.821327243,0.821327243
FARS2,10667,8.43e-33,-0.821471601,0.821471601
MRPS24,64951,2.97e-38,-0.822458941,0.822458941
GIPC2,54810,2.65e-24,-0.822503928,0.822503928
POLE3,54107,2.09e-34,0.822824181,0.822824181
TSFM,10102,4.6e-24,-0.823390619,0.823390619
CSRP1,1465,8.97e-17,-0.823474658,0.823474658
N4BP2,55728,1.28e-09,-0.823725658,0.823725658
HOPX,84525,3.85e-14,-0.82406391,0.82406391
CLDN3,1365,1.64e-15,-0.824566901,0.824566901
TUB,7275,9.59e-28,-0.824788511,0.824788511
ATP6V1G1,9550,1.22e-32,-0.824861129,0.824861129
MRPL58,3396,4.78e-43,-0.825036994,0.825036994
NIPSNAP1,8508,8.94e-30,-0.826459881,0.826459881
TGFB1,7040,6.71e-32,0.827026861,0.827026861
FN3K,64122,3.58e-24,-0.82731148,0.82731148
PGK2,5232,1.05e-37,0.827913052,0.827913052
DOK2,9046,1.5e-23,0.828316149,0.828316149
ATP5MG,10632,1.38e-26,-0.828788751,0.828788751
ERBB2,2064,2.84e-38,-0.829423294,0.829423294
SHMT1,6470,5.55e-31,-0.82945408,0.82945408
SRR,63826,4.71e-20,-0.829639741,0.829639741
IFI16,3428,3e-34,0.830281132,0.830281132
MRPL18,29074,5.3e-39,-0.830355693,0.830355693
TRUB2,26995,1.46e-28,-0.830647777,0.830647777
LACTB2,51110,2.41e-24,-0.831685101,0.831685101
DOK3,79930,1.47e-33,0.831879927,0.831879927
PSMB8,5696,1.15e-53,0.831912324,0.831912324
MED17,9440,1.2e-35,-0.832264082,0.832264082
AK2,204,7.7e-33,-0.832399279,0.832399279
SDC4,6385,1.59e-26,-0.832541372,0.832541372
TRMT61B,55006,2.28e-24,-0.833054125,0.833054125
RPL23A,6147,4.06e-37,0.833121007,0.833121007
TRMT10C,54931,5.96e-37,-0.833372953,0.833372953
COL5A2,1290,5.78e-17,0.83379623,0.83379623
SLC8A1,6546,4.1e-19,-0.833973956,0.833973956
NR2F2,7026,8.19e-31,-0.834345873,0.834345873
MTFMT,123263,3.65e-31,-0.834381826,0.834381826
ACSL6,23305,1.06e-25,-0.835064347,0.835064347
RPL4,6124,4.25e-35,0.83539195,0.83539195
PLOD1,5351,1.28e-33,0.837516096,0.837516096
MTIF3,219402,2.68e-41,-0.839070082,0.839070082
SERPINA5,5104,4.52e-19,-0.839407849,0.839407849
SERPINH1,871,1.26e-35,0.839687601,0.839687601
CD46,4179,8.58e-40,-0.839866211,0.839866211
SH3GL2,6456,1.45e-29,-0.84011162,0.84011162
RTN4IP1,84816,9.43e-33,-0.840312654,0.840312654
BASP1,10409,2.12e-19,-0.840486741,0.840486741
NEFM,4741,1.11e-28,0.840925117,0.840925117
MRPS7,51081,1.54e-44,-0.841491166,0.841491166
IGFBP3,3486,3.63e-19,0.84275862,0.84275862
PLCB2,5330,2.8e-33,0.842960238,0.842960238
BLM,641,4.43e-38,0.843549219,0.843549219
CHCHD7,79145,8.31e-33,-0.844230269,0.844230269
MRPS11,64963,7.17e-42,-0.844788629,0.844788629
PACSIN3,29763,2.15e-38,-0.845242062,0.845242062
AGR2,10551,1.65e-15,-0.8458886,0.8458886
MRPS5,64969,2.15e-37,-0.846361873,0.846361873
RAB29,8934,1.4e-25,-0.846769722,0.846769722
TRIAP1,51499,1.3e-29,-0.847625426,0.847625426
CYP8B1,1582,2.48e-26,-0.848216031,0.848216031
SLC25A21,89874,2.14e-22,-0.84980231,0.84980231
PGK1,5230,1.09e-38,0.849866747,0.849866747
HYKK,123688,1.34e-22,-0.850918565,0.850918565
NDUFAB1,4706,1.71e-34,-0.851029718,0.851029718
HCLS1,3059,5.63e-28,0.851509286,0.851509286
CIT,11113,2.07e-23,0.851997192,0.851997192
MCUR1,63933,1.28e-29,-0.852103573,0.852103573
OAS3,4940,6.45e-33,0.852451675,0.852451675
OLFML2A,169611,7.9e-20,0.852492938,0.852492938
FAM185A,222234,3.55e-31,-0.853201327,0.853201327
STBD1,8987,8.68e-36,0.853992242,0.853992242
CFD,1675,1.05e-22,-0.854362456,0.854362456
C1orf226,400793,2.43e-30,-0.854526047,0.854526047
SLC25A20,788,3.34e-27,-0.855080661,0.855080661
NNT,23530,5.33e-25,-0.855318908,0.855318908
MYO6,4646,3.43e-46,-0.855728837,0.855728837
ANGPTL3,27329,8.15e-19,-0.855861008,0.855861008
CES3,23491,7.61e-15,-0.8568819,0.8568819
GPC4,2239,1.51e-29,-0.857532439,0.857532439
VSIG4,11326,8.08e-16,0.85767359,0.85767359
STAT1,6772,3.49e-27,0.857917831,0.857917831
MRPS10,55173,5.58e-36,-0.857960544,0.857960544
ITGA5,3678,6.65e-40,0.85813666,0.85813666
MCM5,4174,3.18e-40,0.8592961,0.8592961
MTG2,26164,2.83e-23,-0.859487908,0.859487908
SH2D1A,4068,6.14e-13,0.860373602,0.860373602
MIPEP,4285,4.76e-39,-0.860598262,0.860598262
RRAD,6236,3.17e-29,0.860961709,0.860961709
MACROD2,140733,3.2e-21,-0.861637626,0.861637626
HLA-DPB1,3115,1.33e-24,0.8617621,0.8617621
COQ10B,80219,5.09e-35,-0.86225757,0.86225757
GOT2,2806,1.44e-27,-0.862867926,0.862867926
TTC39A,22996,6.68e-26,0.8632027,0.8632027
CHST9,83539,2.17e-13,0.863319771,0.863319771
LIME1,54923,7.14e-12,-0.86346451,0.86346451
ME3,10873,1.4e-29,-0.865277408,0.865277408
MRPS18A,55168,1.8e-38,-0.86594546,0.86594546
TRADD,8717,1.05e-50,0.867133584,0.867133584
NDUFAF1,51103,1.13e-26,-0.867435164,0.867435164
RASSF2,9770,5.57e-33,0.867474896,0.867474896
PET117,100303755,4.18e-28,-0.867902194,0.867902194
COL16A1,1307,1.12e-10,-0.86846677,0.86846677
MANBAL,63905,4.42e-36,0.868510009,0.868510009
IGFLR1,79713,8.06e-06,0.868643289,0.868643289
ABCD3,5825,8.46e-22,-0.868724304,0.868724304
LDB3,11155,2.58e-17,-0.868892232,0.868892232
SLC22A11,55867,5.34e-18,-0.869329376,0.869329376
MRPS23,51649,1.31e-39,-0.869433213,0.869433213
SH3BP5L,80851,6.24e-35,0.870997162,0.870997162
TRAF4,9618,1.98e-35,-0.871080293,0.871080293
LAMC3,10319,4.53e-21,-0.871434061,0.871434061
IL4I1,259307,5.31e-21,0.871484269,0.871484269
HSPE1,3336,5.32e-23,-0.87184925,0.87184925
TAPBPL,55080,9.9e-22,0.872484657,0.872484657
PTGES2,80142,1.79e-39,-0.873225047,0.873225047
CXCL14,9547,1.08e-17,-0.873267338,0.873267338
CD74,972,8.88e-27,0.873394222,0.873394222
PLLP,51090,1.41e-09,-0.873589516,0.873589516
NDUFA1,4694,1.19e-23,-0.873646997,0.873646997
ANKRD12,23253,1.26e-17,-0.874409906,0.874409906
BSPRY,54836,7.77e-19,-0.874747674,0.874747674
SMPD1,6609,1.39e-40,-0.874843571,0.874843571
MUC1,4582,7.92e-17,-0.875391037,0.875391037
S100A8,6279,8.87e-13,0.875587056,0.875587056
CARD9,64170,1.6e-32,0.875924395,0.875924395
MRPL32,64983,3.12e-38,-0.876686619,0.876686619
FLT1,2321,5.6e-18,0.876821576,0.876821576
PDK1,5163,4.34e-35,0.877076177,0.877076177
COQ5,84274,2.11e-36,-0.877218249,0.877218249
AHSP,51327,1.22e-07,0.877311578,0.877311578
NCEH1,57552,4.33e-25,0.877534732,0.877534732
MMP7,4316,3.8e-07,-0.878130857,0.878130857
SASH3,54440,3.3e-33,0.878543832,0.878543832
SCO2,9997,2.85e-35,0.879730241,0.879730241
PAG1,55824,7.73e-37,0.879757852,0.879757852
COQ9,57017,1.9e-30,-0.879947234,0.879947234
MAN1C1,57134,6.07e-21,-0.880144972,0.880144972
ARHGAP25,9938,5.98e-33,0.880379654,0.880379654
LHPP,64077,6.52e-38,-0.880470907,0.880470907
TRIM2,23321,4.89e-40,-0.880512182,0.880512182
AOC3,8639,9.13e-24,-0.882743077,0.882743077
COX7B,1349,5.2e-20,-0.882909803,0.882909803
CEP170,9859,2.11e-49,0.882918767,0.882918767
TGFBR3,7049,1.58e-31,-0.883075295,0.883075295
TXN2,25828,3.4e-38,-0.883272186,0.883272186
FBXO17,115290,5.16e-27,0.883557154,0.883557154
RPL13,6137,6.12e-31,0.883785472,0.883785472
HBA1,3039,2.06e-11,0.884130606,0.884130606
MCM3,4172,1.69e-40,0.884760525,0.884760525
TIMM13,26517,2.25e-32,-0.885582467,0.885582467
MRPS26,64949,3.12e-45,-0.885622287,0.885622287
SPTB,6710,6.2e-12,0.886740196,0.886740196
SULT1B1,27284,4.61e-27,-0.886986288,0.886986288
MTCL1,23255,5.09e-34,0.887009224,0.887009224
CRYM,1428,6.48e-20,-0.887543193,0.887543193
ERGIC1,57222,2.03e-28,0.888310679,0.888310679
FAHD2B,151313,4.74e-37,-0.888415593,0.888415593
UNC5CL,222643,1.6e-19,-0.888653895,0.888653895
FGFR2,2263,2.7e-17,0.888775986,0.888775986
FAHD2A,51011,5.69e-38,-0.888815062,0.888815062
TNFAIP8L2,79626,7.11e-21,0.888957829,0.888957829
CROT,54677,4.53e-40,-0.889332166,0.889332166
FAM136A,84908,6.59e-31,-0.889546193,0.889546193
C8orf82,414919,1.87e-35,-0.889609313,0.889609313
LGALS3,3958,8.89e-30,0.889899078,0.889899078
LRRK2,120892,2.05e-31,0.890103978,0.890103978
MTX2,10651,7.63e-39,-0.890245537,0.890245537
THEM4,117145,2.23e-17,-0.890502623,0.890502623
TAPBP,6892,1.27e-29,0.890899921,0.890899921
KCNAB1,7881,4.12e-24,0.891217472,0.891217472
MRPS18C,51023,1.94e-30,-0.891270766,0.891270766
PPIF,10105,9.11e-28,-0.891598639,0.891598639
SLC7A7,9056,3.04e-15,-0.891877677,0.891877677
XPNPEP3,63929,1.19e-29,-0.892051712,0.892051712
MARVELD3,91862,3.13e-19,-0.892127261,0.892127261
NCF1,653361,4.59e-24,0.892393934,0.892393934
CPS1,1373,4.05e-25,-0.892487793,0.892487793
NEFL,4747,1.69e-16,0.892786052,0.892786052
DCN,1634,1.05e-13,-0.892912576,0.892912576
PYHIN1,149628,2.43e-34,0.893259063,0.893259063
TRIM9,114088,1e-18,0.893804046,0.893804046
THSD7A,221981,1.86e-24,-0.894864298,0.894864298
CYP4F11,57834,4.48e-16,-0.895126869,0.895126869
MRPS9,64965,2.13e-41,-0.895476589,0.895476589
PLEKHA7,144100,1.1e-36,-0.89604647,0.89604647
MYO9B,4650,7.22e-57,0.896685633,0.896685633
ATPAF1,64756,5.12e-32,-0.896997521,0.896997521
CCDC51,79714,5.46e-35,-0.897092905,0.897092905
ATP6V1C1,528,2.24e-31,-0.897525568,0.897525568
MRPL1,65008,6.14e-37,-0.898218585,0.898218585
MRPS14,63931,1.31e-39,-0.898487612,0.898487612
TRMU,55687,1.31e-35,-0.899218259,0.899218259
NMNAT3,349565,2.34e-30,-0.899527306,0.899527306
INPP5D,3635,2.22e-32,0.900212207,0.900212207
SKAP1,8631,1.72e-16,0.90051863,0.90051863
PECR,55825,4.28e-26,-0.900790581,0.900790581
HLA-DRB5,3127,4.11e-22,0.900960701,0.900960701
ITGAM,3684,2.06e-33,0.90161077,0.90161077
HSPB6,126393,3.2e-12,-0.902011917,0.902011917
CST3,1471,1.38e-32,-0.902202116,0.902202116
EGFR,1956,1.97e-45,0.9023127,0.9023127
CR1,1378,2.21e-19,-0.902750292,0.902750292
ETFB,2109,4.89e-33,-0.903840092,0.903840092
LETM1,3954,9.68e-31,-0.904598963,0.904598963
IFI35,3430,6.37e-45,0.906889517,0.906889517
PXMP2,5827,8.64e-21,-0.907510929,0.907510929
MUSTN1,389125,1.74e-08,-0.908044801,0.908044801
BBOX1,8424,7.25e-20,-0.908274975,0.908274975
ATP6V1A,523,1.28e-45,-0.908540715,0.908540715
PRF1,5551,8.7e-28,0.909362845,0.909362845
EPB41L1,2036,1.55e-46,-0.909535596,0.909535596
IGFBP6,3489,8.38e-22,-0.909701307,0.909701307
BTK,695,8.72e-39,0.911013009,0.911013009
ST14,6768,2.39e-24,-0.91143365,0.91143365
AOAH,313,1.59e-28,0.911468165,0.911468165
CHCHD3,54927,2.97e-36,-0.912288672,0.912288672
GCH1,2643,2.96e-25,-0.912488427,0.912488427
CRLF3,51379,1.08e-41,0.912734254,0.912734254
BRIX1,55299,2.82e-47,0.913504675,0.913504675
HLA-DRB4,3126,1.27e-22,0.913727896,0.913727896
PHKA2,5256,2.49e-40,0.913858192,0.913858192
TPMT,7172,3.01e-29,-0.91387385,0.91387385
CALCRL,10203,3.61e-22,0.914262961,0.914262961
HYAL1,3373,1.67e-24,-0.914426756,0.914426756
HLA-E,3133,4.06e-42,0.915327603,0.915327603
LILRB1,10859,8.91e-31,0.915457947,0.915457947
MRPS18B,28973,2.64e-47,-0.915468965,0.915468965
ISCA2,122961,1.73e-35,-0.915749444,0.915749444
ADAMTSL2,9719,1.56e-20,-0.917534558,0.917534558
DEF6,50619,8.83e-29,0.917576319,0.917576319
KRT19,3880,3.99e-13,-0.917605074,0.917605074
NDUFAF3,25915,3.19e-37,-0.918137198,0.918137198
ALDH1A2,8854,4.63e-42,-0.918490761,0.918490761
SAMHD1,25939,2.75e-29,0.918878516,0.918878516
HBQ1,3049,1.19e-11,0.919187923,0.919187923
RPL6,6128,3.55e-31,0.919235637,0.919235637
NFASC,23114,5.3e-33,-0.919909557,0.919909557
ECI1,1632,8.91e-29,-0.92030998,0.92030998
FBXO2,26232,2.61e-29,-0.920603947,0.920603947
CHCHD1,118487,1.4e-40,-0.920725119,0.920725119
CALML3,810,7.54e-21,-0.921540733,0.921540733
HIBADH,11112,5.48e-32,-0.922317079,0.922317079
MTRF1,9617,3.17e-38,-0.922369491,0.922369491
NEB,4703,1.73e-18,-0.922565113,0.922565113
COBL,23242,1.44e-31,-0.923194847,0.923194847
CLEC18A,348174,8.08e-18,-0.923203809,0.923203809
LYPLAL1,127018,4.53e-39,-0.923435642,0.923435642
CKB,1152,1.52e-17,-0.924058162,0.924058162
DHCR24,1718,3.05e-17,0.924692739,0.924692739
PECAM1,5175,1.2e-27,0.924782764,0.924782764
HSD3B7,80270,7.58e-28,0.926186716,0.926186716
TPRN,286262,9.07e-35,-0.926277449,0.926277449
HGD,3081,3.9e-26,-0.926988004,0.926988004
PPA2,27068,2.66e-36,-0.927205992,0.927205992
RAB11FIP4,84440,8.62e-43,-0.927551532,0.927551532
MRPL41,64975,7.06e-38,-0.927857894,0.927857894
RGS10,6001,2.39e-32,0.929216037,0.929216037
ASB9,140462,2.99e-38,-0.929344812,0.929344812
HDAC11,79885,1.16e-41,-0.929628681,0.929628681
SMIM12,113444,2.81e-40,-0.929922232,0.929922232
CTSV,1515,1.18e-26,-0.930002206,0.930002206
VCAN,1462,2.07e-10,0.930160125,0.930160125
MRPS25,64432,1.08e-43,-0.932067531,0.932067531
C6orf132,647024,1.14e-21,-0.932301658,0.932301658
HBG2,3048,1.26e-10,0.933866839,0.933866839
HBG1,3047,1.25e-10,0.935663192,0.935663192
PRDX3,10935,8.14e-44,-0.936027,0.936027
TCAF2,285966,2.43e-34,0.937340521,0.937340521
SIRT3,23410,1.95e-30,-0.937567502,0.937567502
CDK1,983,7.93e-26,0.938487624,0.938487624
SLC15A4,121260,2.14e-26,0.938692324,0.938692324
MRPL49,740,6.4e-43,-0.938826069,0.938826069
MRPS17,51373,9.56e-41,-0.938947226,0.938947226
APOBEC3C,27350,8.85e-32,0.939946723,0.939946723
XYLB,9942,3.27e-31,-0.94010695,0.94010695
MRPL44,65080,9.6e-44,-0.940378549,0.940378549
HLA-A,3105,6e-30,0.940624038,0.940624038
VAV1,7409,4.84e-35,0.940847139,0.940847139
SPRYD4,283377,6.23e-34,-0.940942125,0.940942125
PLEKHO2,80301,2.61e-44,0.942186198,0.942186198
GPSM3,63940,1.81e-32,0.94232062,0.94232062
COL4A1,1282,4.27e-43,-0.94244633,0.94244633
BPGM,669,1.97e-18,0.944126038,0.944126038
EVL,51466,8.73e-30,0.944413862,0.944413862
CA1,759,4.84e-11,0.945727647,0.945727647
S100A9,6280,1.27e-15,0.945780111,0.945780111
DGLUCY,80017,2.86e-22,-0.946425013,0.946425013
DHRS11,79154,3.58e-36,-0.946957229,0.946957229
GSTZ1,2954,1.14e-35,-0.947058724,0.947058724
SLC25A4,291,1.73e-35,-0.948108429,0.948108429
