gene_name,entrezgene_id,padj,Log2FC,absLogFC
GSPT2,23708,0.049814692,-0.139330385,0.139330385
TMEM41B,440026,0.001697116,-0.139340913,0.139340913
CERS6,253782,0.015982004,0.139370434,0.139370434
RGS2,5997,0.37464252,-0.139372728,0.139372728
FRMD3,257019,0.229823436,0.139379705,0.139379705
PNN,5411,0.000851759,-0.139392389,0.139392389
NT5DC2,64943,0.103532235,0.139396299,0.139396299
STAU2-AS1,100128126,0.199980142,-0.139412239,0.139412239
STK38,11329,0.000162146,0.139426293,0.139426293
BCAS2,10286,0.001826894,0.139440223,0.139440223
IRGM,345611,0.422863511,0.139477915,0.139477915
GANC,2595,0.002477413,-0.13964659,0.13964659
LINC01347,731275,0.39182846,-0.139856412,0.139856412
LRP12,29967,0.065228092,-0.139933406,0.139933406
LSP1P5,645166,0.211632209,0.139948412,0.139948412
KIAA0087,9808,0.367028846,-0.139975185,0.139975185
CHST10,9486,0.058422748,0.139975591,0.139975591
DAAM2,23500,0.191205182,0.140081501,0.140081501
SNX9,51429,0.002292936,-0.140088988,0.140088988
GTPBP3,84705,0.000548724,0.14010319,0.14010319
ZC3H12C,85463,0.003859191,-0.140163104,0.140163104
PDHX,8050,0.000558001,-0.140182548,0.140182548
KCNJ8,3764,0.236610662,0.140225889,0.140225889
GNB1,2782,6.51e-05,0.140242886,0.140242886
NOMO3,408050,0.235242094,-0.14024869,0.14024869
CEP97,79598,0.001210102,0.140266023,0.140266023
IFT74,80173,0.002531183,-0.140324986,0.140324986
NAA35,60560,0.000108793,-0.14038146,0.14038146
CCNJ,54619,5.41e-05,-0.140439116,0.140439116
CWC25,54883,6.42e-05,0.140451158,0.140451158
TMEM51-AS1,200197,0.177264015,-0.14046099,0.14046099
KCND1,3750,0.295655697,-0.140470526,0.140470526
PDCD7,10081,4.46e-08,0.140510896,0.140510896
SGCA,6442,0.42824591,0.140564613,0.140564613
LSM4,25804,0.013288708,-0.140635531,0.140635531
TP53I3,9540,0.071242028,-0.140647493,0.140647493
LINC01068,103724388,0.510266466,0.140682709,0.140682709
SLC44A1,23446,0.004071317,-0.140728095,0.140728095
ARMC9,80210,0.017462955,-0.140854891,0.140854891
TAF8,129685,0.000284394,-0.140889939,0.140889939
UAP1,6675,0.082578285,0.140911171,0.140911171
CHRAC1,54108,0.005621015,0.140915317,0.140915317
KAT6A,7994,4.4e-05,0.140972977,0.140972977
SNORA33,594839,0.089112593,0.141010479,0.141010479
TMED8,283578,0.010243434,-0.141053154,0.141053154
C1RL-AS1,283314,0.045261906,0.141082718,0.141082718
UBE3B,89910,6.1e-05,-0.141107455,0.141107455
NAPG,8774,0.001709982,-0.141123692,0.141123692
EGLN2,112398,0.008473244,0.141153684,0.141153684
SERTAD3,29946,0.099633957,0.141183945,0.141183945
LINC01179,101928151,0.676196891,0.141199753,0.141199753
UBXN1,51035,0.000259958,0.141212776,0.141212776
RAP1GDS1,5910,6.27e-05,0.141299867,0.141299867
RBM14,10432,0.000314029,-0.141330901,0.141330901
DNAJB1,3337,0.10019906,-0.141331899,0.141331899
GDF11,10220,0.017856562,0.141355809,0.141355809
BTBD1,53339,0.001040097,0.141398296,0.141398296
CSNK2A1,1457,3.82e-05,0.141543497,0.141543497
USP35,57558,0.01533867,-0.141602327,0.141602327
GPAA1,8733,0.052588048,-0.141604799,0.141604799
TAS2R31,259290,0.004273775,0.141628541,0.141628541
GSPT1,2935,0.000111982,-0.141653696,0.141653696
PTGES3,10728,0.003124417,0.141657631,0.141657631
RALGAPB,57148,3.32e-06,-0.14165961,0.14165961
TBRG1,84897,1.32e-07,-0.141775304,0.141775304
CASC3,22794,2.72e-07,-0.141792207,0.141792207
PSMD3,5709,9.48e-05,0.141795919,0.141795919
ZKSCAN3,80317,0.003825685,-0.141798613,0.141798613
GRIPAP1,56850,3.46e-08,0.141863136,0.141863136
FUS,2521,0.024864227,-0.141899596,0.141899596
GOLT1A,127845,0.381723367,-0.14191481,0.14191481
NRIP2,83714,0.05451025,0.141933671,0.141933671
CYP2W1,54905,0.341851243,-0.141986831,0.141986831
VPS52,6293,1.96e-06,-0.142016227,0.142016227
PTCD1,26024,0.011574474,0.142057103,0.142057103
ZNF592,9640,0.003663266,-0.142115037,0.142115037
UTP3,57050,0.003726139,-0.142233554,0.142233554
ZMYM1,79830,0.000253587,0.142252197,0.142252197
ENTPD6,955,0.005155983,-0.14226999,0.14226999
ZNF287,57336,0.022215212,-0.142281219,0.142281219
SMN2,6606,0.288228662,0.142286718,0.142286718
RAVER2,55225,0.017479523,0.142346855,0.142346855
LIMA1,51474,0.002770493,0.142370997,0.142370997
SNRPA1,6627,0.004224101,0.142420624,0.142420624
DYNC1H1,1778,8.64e-07,-0.142437656,0.142437656
UBE2Q2P1,388165,0.013594705,-0.142504587,0.142504587
NCR3LG1,374383,0.202324101,0.142554067,0.142554067
AKT3-IT1,100874263,0.148793865,0.142562958,0.142562958
KDM3B,51780,5.88e-05,0.142587845,0.142587845
PCDHAC2,56134,0.247135237,0.142685243,0.142685243
TLN1,7094,4.79e-05,0.142710186,0.142710186
COL18A1,80781,0.051211717,-0.14276675,0.14276675
BRD8,10902,0.002859849,0.142769165,0.142769165
ZSCAN32,54925,2.54e-07,-0.1427697,0.1427697
RUSC1,23623,0.001583246,0.142930579,0.142930579
DVL1,1855,0.055712125,0.143006062,0.143006062
TMEM171,134285,0.299085202,-0.143022403,0.143022403
AKT1,207,0.005644243,0.143049367,0.143049367
SS18,6760,6.62e-05,-0.143116275,0.143116275
MIR605,693190,0.309360764,0.143173061,0.143173061
SLC39A6,25800,0.043477483,0.143180162,0.143180162
IMMP1L,196294,0.000296574,0.143195206,0.143195206
BCL7B,9275,0.001148701,0.1432052,0.1432052
TUBA8,51807,0.144363536,0.143284754,0.143284754
SLC9A7,84679,0.047982165,0.143303439,0.143303439
KLC4,89953,0.044108804,-0.143326775,0.143326775
MAVS,57506,2.43e-05,-0.143410057,0.143410057
CRYBB3,1417,0.474263838,0.143413455,0.143413455
TXNDC17,84817,0.061170314,-0.143427777,0.143427777
TNRC6B,23112,7.74e-05,-0.14350633,0.14350633
EPCAM-DT,101927043,0.158659491,0.143540355,0.143540355
TOGARAM1,23116,0.00311994,-0.143571447,0.143571447
MYO18A,399687,0.000685518,-0.143826153,0.143826153
BBS9,27241,0.008372147,0.143947654,0.143947654
ZNF587B,100293516,5.26e-05,-0.143962822,0.143962822
NAA20,51126,0.000966437,-0.143993058,0.143993058
CCDC124,115098,0.041107152,-0.144088319,0.144088319
PGRMC2,10424,0.014848619,-0.144161146,0.144161146
DAB2IP,153090,0.032100516,-0.144198631,0.144198631
CIZ1,25792,0.000163728,0.144303486,0.144303486
GTF2E1,2960,0.004833364,0.144320983,0.144320983
VPS4A,27183,0.001462457,-0.144451863,0.144451863
KEL,3792,0.271950059,-0.144516854,0.144516854
GSTCD,79807,0.001249955,0.144526813,0.144526813
OSBPL9,114883,3.64e-05,-0.144562617,0.144562617
TFCP2,7024,6.2e-05,-0.144656057,0.144656057
MEN1,4221,8.25e-05,-0.144742112,0.144742112
ZFP64,55734,0.000279159,0.144763004,0.144763004
CLPP,8192,0.012419784,0.144954976,0.144954976
C14orf93,60686,0.007758322,-0.144976519,0.144976519
SFXN4,119559,0.030421821,-0.145162719,0.145162719
FLAD1,80308,0.000707023,0.145233982,0.145233982
GTF2H2C,728340,0.013531484,-0.14524607,0.14524607
THRAP3,9967,2.45e-09,0.145308186,0.145308186
TMX2,51075,0.001860209,-0.145328841,0.145328841
JRK,8629,0.002363362,-0.145356103,0.145356103
FZD4-DT,100506368,0.146451501,0.145383099,0.145383099
USP39,10713,1.96e-05,-0.145427091,0.145427091
RNF212,285498,0.573253571,0.145554635,0.145554635
FOXK1,221937,0.030921881,0.145578685,0.145578685
ZNF226,7769,0.001349323,0.145636476,0.145636476
COLGALT2,23127,0.32501649,-0.145652124,0.145652124
SLC25A14,9016,0.000216056,0.145671289,0.145671289
OR2A7,401427,0.294812975,-0.145704939,0.145704939
RBM45,129831,0.000152715,0.14573333,0.14573333
ZNF713,349075,0.030589333,-0.145738893,0.145738893
BAIAP2L1,55971,0.197921638,-0.145753975,0.145753975
DENND6B,414918,0.001707675,-0.145755439,0.145755439
HERC2P3,283755,0.406388004,-0.145867622,0.145867622
MCPH1,79648,0.000237914,0.145891912,0.145891912
GALNT6,11226,0.186141259,-0.145904543,0.145904543
USP3,9960,2.88e-06,0.145913427,0.145913427
PSPH,5723,0.109173463,-0.146041421,0.146041421
ITPKB-IT1,100506443,0.095026746,-0.146046723,0.146046723
FAM135B,51059,0.533710373,-0.146059619,0.146059619
CETN2,1069,0.010056728,-0.146108431,0.146108431
IL1R1,3554,0.095914026,-0.146116261,0.146116261
RNF214,257160,1.17e-05,-0.146192945,0.146192945
ASAH1,427,0.03657304,-0.146220857,0.146220857
TAFA2,338811,0.01236113,0.1463382,0.1463382
DLG4,1742,0.073989529,-0.146421258,0.146421258
GAMT,2593,0.239307599,0.146486454,0.146486454
H2AZ2,94239,0.000301429,-0.146615677,0.146615677
PGRMC1,10857,0.054566882,0.146672552,0.146672552
KLF2,10365,0.282383574,0.146711939,0.146711939
CLIP1,6249,0.00786027,-0.146742798,0.146742798
ZFYVE16,9765,0.000846665,0.146754182,0.146754182
KAT6B,23522,0.000119238,-0.146768591,0.146768591
CDC42EP4,23580,0.022574563,0.146797345,0.146797345
RABIF,5877,0.00257484,-0.14687907,0.14687907
ZNF30,90075,0.012365302,-0.146901061,0.146901061
PRKAA1,5562,1.07e-05,0.146910139,0.146910139
SAP130,79595,7.39e-05,-0.146914301,0.146914301
DDN-AS1,105369758,0.05074688,0.146928452,0.146928452
ANGEL1,23357,0.000614922,-0.147164423,0.147164423
GPR158,57512,0.458765162,-0.147178344,0.147178344
TNPO1,3842,2.92e-05,0.147200832,0.147200832
PACRGL,133015,2.65e-06,0.14720683,0.14720683
MOV10,4343,0.000246009,-0.147234423,0.147234423
ELOVL1,64834,0.003418617,0.147286068,0.147286068
LRRFIP2,9209,0.001137485,-0.147289269,0.147289269
MIR562,693147,0.115106377,-0.147304174,0.147304174
TIMM50,92609,0.00050398,-0.147316545,0.147316545
PIGBOS1,101928527,0.000304118,0.14740225,0.14740225
PAPSS2,9060,0.156768772,-0.147409483,0.147409483
MAP3K7,6885,2.56e-06,0.147464856,0.147464856
BRD7,29117,9.99e-07,0.147591817,0.147591817
CHMP2B,25978,0.003708561,-0.147645568,0.147645568
RHBDD3,25807,0.009385294,0.147720362,0.147720362
CC2D1B,200014,7.82e-06,-0.147726305,0.147726305
LACTB,114294,0.008001519,0.147737157,0.147737157
FAM13C,220965,0.066660291,-0.147781081,0.147781081
PPIG,9360,9.91e-06,0.147898827,0.147898827
CLTC,1213,4.99e-05,-0.147912189,0.147912189
G3BP2,9908,0.002919832,-0.147926535,0.147926535
KCNE1,3753,0.29988216,0.147973591,0.147973591
MIR4473,100616229,0.109610215,-0.148083087,0.148083087
TMEM41A,90407,0.025688704,-0.148099123,0.148099123
ZNF207,7756,4.05e-11,0.148102786,0.148102786
FRMPD2,143162,0.342165492,-0.148108873,0.148108873
SMAD5-AS1,9597,0.159042596,-0.148114443,0.148114443
PRRG4,79056,0.101739495,0.148145685,0.148145685
ARHGEF40,55701,0.019256985,-0.14814613,0.14814613
G2E3,55632,0.00058253,0.148199963,0.148199963
STK26,51765,0.189419185,0.14824995,0.14824995
MITF,4286,0.015773233,-0.148299573,0.148299573
ZNF607,84775,0.000495223,0.148333799,0.148333799
GADD45GIP1,90480,0.012930448,0.148448012,0.148448012
DELE1,9812,4.1e-06,0.148485001,0.148485001
RAD21,5885,0.002114498,-0.14851351,0.14851351
FAM162B,221303,0.286525314,0.148518239,0.148518239
KPNA1,3836,0.000214323,-0.148531631,0.148531631
KIAA0319L,79932,2.03e-06,-0.148563164,0.148563164
ABHD12,26090,0.003067976,0.148614367,0.148614367
CDKN2D,1032,0.010714749,0.148728971,0.148728971
PRRC2B,84726,0.003188752,-0.148745113,0.148745113
LINC02831,102724373,0.501259193,-0.148858096,0.148858096
MINPP1,9562,0.016617273,0.148909949,0.148909949
CRIM1,51232,0.015180798,0.14899868,0.14899868
CLCF1,23529,0.34205896,-0.149101197,0.149101197
EPHX3,79852,0.385540581,0.149118609,0.149118609
ZNF148,7707,0.000204017,0.149277461,0.149277461
ZNF407,55628,8.53e-06,-0.149378706,0.149378706
PRMT7,54496,0.000141241,0.149438185,0.149438185
GMPPB,29925,0.024189617,-0.149457499,0.149457499
YWHAE,7531,0.000214323,-0.149555351,0.149555351
ADAR,103,1.1e-05,0.149581687,0.149581687
RUFY2,55680,2.28e-05,0.149587606,0.149587606
SINHCAF,58516,0.020209291,-0.149628736,0.149628736
RAD9A,5883,0.002135311,0.149657131,0.149657131
LPCAT3,10162,0.120892931,0.149706102,0.149706102
PAAF1,80227,0.005081122,0.149759152,0.149759152
DHX35,60625,0.00010172,-0.149759275,0.149759275
C8orf88,100127983,0.29989931,0.149771248,0.149771248
C19orf44,84167,0.007796407,0.149806998,0.149806998
RDH14,57665,0.00057165,0.149885019,0.149885019
GALNT13,114805,0.547428341,-0.149914158,0.149914158
VTA1,51534,0.000294616,0.149939658,0.149939658
DZANK1,55184,0.069119392,0.149958745,0.149958745
GTF2A1,2957,0.000704728,-0.150051636,0.150051636
CFAP298-TCP10L,110091775,0.05997208,0.15007087,0.15007087
REXO2,25996,0.008484884,-0.150136143,0.150136143
HR,55806,0.459204682,-0.150325932,0.150325932
FBXL12,54850,9.94e-05,0.150373705,0.150373705
MGAT5,4249,0.002031031,-0.150430425,0.150430425
BANP,54971,0.000161226,-0.150439958,0.150439958
NUP88,4927,1.08e-06,-0.150491676,0.150491676
RWDD3,25950,0.003488952,0.150556126,0.150556126
SLX4IP,128710,0.000226066,0.150587904,0.150587904
UVRAG-DT,100506113,0.260548645,-0.15062336,0.15062336
TM6SF2,53345,0.464348914,0.150662517,0.150662517
CHIC1,53344,0.001444174,-0.150689186,0.150689186
GCFC2,6936,0.000138565,-0.150713121,0.150713121
METAP2,10988,0.000206367,0.150754021,0.150754021
CAND1,55832,6.2e-06,0.150783897,0.150783897
RNPEPL1,57140,0.025282078,0.150807669,0.150807669
DNMT3A,1788,0.000665523,-0.150884343,0.150884343
ARR3,407,0.017853227,-0.150974635,0.150974635
PSMG3,84262,0.010753996,0.150997562,0.150997562
PIK3C3,5289,0.000228831,0.151009034,0.151009034
VN1R1,57191,0.175982865,0.151035489,0.151035489
STON1-GTF2A1L,286749,0.465180636,0.151037537,0.151037537
OTUD7B,56957,0.000176946,-0.151156236,0.151156236
TANGO2,128989,0.001460083,0.151252145,0.151252145
USH1C,10083,0.130294164,0.151264091,0.151264091
COLCA2,120376,0.257710411,0.15126443,0.15126443
NCL,4691,0.000212964,0.151288062,0.151288062
LEMD1,93273,0.568962852,-0.151312869,0.151312869
CYB561D1,284613,0.002786282,0.151323125,0.151323125
ALG1,56052,0.002380056,0.151323297,0.151323297
HNRNPA2B1,3181,0.00080042,-0.151356367,0.151356367
ZSWIM7,125150,0.000738627,-0.151381652,0.151381652
MIR4762,100616253,0.093642119,-0.151386544,0.151386544
TMEM51,55092,0.02079911,-0.151388231,0.151388231
GNPDA2,132789,0.000771775,0.151498058,0.151498058
CBX5,23468,0.011786645,0.151525699,0.151525699
SLC46A1,113235,0.042274702,0.151529058,0.151529058
KDELR1,10945,0.001811911,0.151531616,0.151531616
COX20,116228,0.001119988,0.151575688,0.151575688
TRAF7,84231,0.013680308,-0.151603609,0.151603609
GON7,84520,0.0296623,-0.151655159,0.151655159
ZBED4,9889,0.000202584,-0.151682087,0.151682087
TNFAIP8L3,388121,0.348391588,-0.15173797,0.15173797
LRCH3,84859,4.63e-06,0.151740198,0.151740198
ZNF16,7564,0.000667327,-0.151876186,0.151876186
HNRNPF,3185,0.000334831,0.151894854,0.151894854
